match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,elapsed_seconds,point_uid,match_winner_flag,is_tiebreak_like,is_second_serve,is_break_point_any,any_ace,any_double_fault,any_winner,any_unforced_error
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:52:33,2,2,78,1,0,0,1,0,0,1,1,1,40,38,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.09,13.498,3,123.0,C,CTL,ND,3153,2023-wimbledon-1403_S2_G2_P78,1,0,0,0,0,0,1,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:52:56,2,2,79,1,0,0,1,15,0,1,2,2,40,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28.111,20.4,6,92.0,B,NCTL,D,3176,2023-wimbledon-1403_S2_G2_P79,1,0,1,0,0,0,0,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:53:54,2,2,80,1,0,0,1,15,15,1,1,1,41,39,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881,0.976,1,109.0,W,CTL,,3234,2023-wimbledon-1403_S2_G2_P80,1,0,0,0,1,0,1,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:54:15,2,2,81,1,0,0,1,30,15,1,1,1,42,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.945,5.594,1,122.0,W,CTL,ND,3255,2023-wimbledon-1403_S2_G2_P81,1,0,0,0,0,0,0,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:54:32,2,2,82,1,0,0,1,40,15,1,2,1,43,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.713,5.753,1,93.0,C,NCTL,ND,3272,2023-wimbledon-1403_S2_G2_P82,1,0,1,0,0,0,0,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:55:09,2,3,83,1,0,1,1,0,0,2,2,1,44,39,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18.954,15.624,4,96.0,BC,NCTL,ND,3309,2023-wimbledon-1403_S2_G3_P83,1,0,1,0,0,0,0,1
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:55:45,2,3,84,1,0,1,1,15,0,2,2,1,45,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.798,13.348,4,99.0,B,CTL,D,3345,2023-wimbledon-1403_S2_G3_P84,1,0,1,0,0,0,0,1
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:56:28,2,3,85,1,0,1,1,30,0,2,1,1,46,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.081,5.676,2,103.0,W,CTL,D,3388,2023-wimbledon-1403_S2_G3_P85,1,0,0,0,0,0,0,1
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:56:50,2,3,86,1,0,1,1,40,0,2,2,1,47,39,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,17.318,14.242,4,83.0,BW,NCTL,ND,3410,2023-wimbledon-1403_S2_G3_P86,1,0,1,1,0,0,0,1
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:58:45,2,4,87,1,0,2,1,0,0,1,2,1,48,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.804,1.05,1,92.0,BC,NCTL,,3525,2023-wimbledon-1403_S2_G4_P87,1,0,1,0,0,0,0,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:59:08,2,4,88,1,0,2,1,15,0,1,1,1,49,39,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.904,1.132,1,117.0,C,NCTL,,3548,2023-wimbledon-1403_S2_G4_P88,1,0,0,0,1,0,1,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,00:59:59,2,4,89,1,0,2,1,30,0,1,1,1,50,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.417,42.465,13,110.0,W,NCTL,D,3599,2023-wimbledon-1403_S2_G4_P89,1,0,0,0,0,0,0,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,01:00:35,2,4,90,1,0,2,1,40,0,1,1,1,51,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.654,4.761,1,123.0,BW,NCTL,ND,3635,2023-wimbledon-1403_S2_G4_P90,1,0,0,0,0,0,0,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,01:01:06,2,5,91,1,0,3,1,0,0,2,1,1,52,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.435,14.797,4,113.0,BW,NCTL,D,3666,2023-wimbledon-1403_S2_G5_P91,1,0,0,0,0,0,0,1
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,01:01:31,2,5,92,1,0,3,1,15,0,2,2,1,53,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.89,13.699,4,99.0,B,NCTL,ND,3691,2023-wimbledon-1403_S2_G5_P92,1,0,1,0,0,0,0,1
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,01:02:17,2,5,93,1,0,3,1,30,0,2,2,2,53,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.513,3.794,1,107.0,BC,NCTL,ND,3737,2023-wimbledon-1403_S2_G5_P93,1,0,1,0,0,0,0,1
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,01:02:49,2,5,94,1,0,3,1,30,15,2,1,2,53,41,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.337,13.678,3,121.0,W,CTL,ND,3769,2023-wimbledon-1403_S2_G5_P94,1,0,0,0,0,0,1,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,01:12:35,2,5,95,1,0,3,1,30,30,2,2,1,54,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.996,15.316,4,101.0,B,NCTL,ND,4355,2023-wimbledon-1403_S2_G5_P95,1,0,1,0,0,0,0,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,01:13:25,2,5,96,1,0,3,1,40,30,2,1,2,54,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19.789,15.737,3,123.0,W,CTL,,4405,2023-wimbledon-1403_S2_G5_P96,1,0,0,1,0,0,0,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,01:13:55,2,5,97,1,0,3,1,40,40,2,1,1,55,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.851,25.177,8,110.0,W,NCTL,D,4435,2023-wimbledon-1403_S2_G5_P97,1,0,0,0,0,0,0,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,01:14:40,2,5,98,1,0,3,1,AD,40,2,2,2,55,43,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23.015,13.555,5,96.0,BC,NCTL,ND,4480,2023-wimbledon-1403_S2_G5_P98,1,0,1,1,0,0,1,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,01:15:41,2,5,99,1,0,3,1,40,40,2,2,1,56,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22.238,14.766,4,93.0,BW,NCTL,D,4541,2023-wimbledon-1403_S2_G5_P99,1,0,1,0,0,0,0,1
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,01:16:15,2,5,100,1,0,3,1,AD,40,2,1,2,56,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,52.552,25.413,9,124.0,C,CTL,ND,4575,2023-wimbledon-1403_S2_G5_P100,1,0,0,1,0,0,0,1
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,01:16:50,2,5,101,1,0,3,1,40,40,2,1,1,57,44,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6.842,7.153,2,114.0,BW,CTL,ND,4610,2023-wimbledon-1403_S2_G5_P101,1,0,0,0,0,0,0,1
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,01:17:11,2,5,102,1,0,3,1,AD,40,2,1,2,57,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,23.842,31.808,5,100.0,B,NCTL,ND,4631,2023-wimbledon-1403_S2_G5_P102,1,0,0,1,0,0,0,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,01:17:46,2,5,103,1,0,3,1,40,40,2,1,2,57,46,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17.071,12.389,3,119.0,W,NCTL,,4666,2023-wimbledon-1403_S2_G5_P103,1,0,0,0,0,0,1,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,01:18:11,2,5,104,1,0,3,1,40,AD,2,1,2,57,47,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,24.274,10.239,3,123.0,BW,NCTL,,4691,2023-wimbledon-1403_S2_G5_P104,1,0,0,0,0,0,1,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,01:20:06,2,6,105,1,0,3,2,0,0,1,1,1,58,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.227,3.608,1,111.0,W,CTL,ND,4806,2023-wimbledon-1403_S2_G6_P105,1,0,0,0,0,0,0,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,01:20:27,2,6,106,1,0,3,2,15,0,1,2,1,59,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.843,2.458,1,100.0,BC,NCTL,ND,4827,2023-wimbledon-1403_S2_G6_P106,1,0,1,0,0,0,0,1
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,01:20:54,2,6,107,1,0,3,2,30,0,1,1,1,60,47,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.047,10.685,3,109.0,W,CTL,ND,4854,2023-wimbledon-1403_S2_G6_P107,1,0,0,0,0,0,1,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,01:21:17,2,6,108,1,0,3,2,40,0,1,1,1,61,47,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.705,0.54,1,122.0,W,CTL,,4877,2023-wimbledon-1403_S2_G6_P108,1,0,0,0,1,0,1,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,01:21:58,2,7,109,1,0,4,2,0,0,2,1,1,62,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23.439,17.12,6,111.0,BW,NCTL,ND,4918,2023-wimbledon-1403_S2_G7_P109,1,0,0,0,0,0,0,1
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,01:22:22,2,7,110,1,0,4,2,15,0,2,2,1,63,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.37,23.198,6,99.0,BC,NCTL,D,4942,2023-wimbledon-1403_S2_G7_P110,1,0,1,0,0,0,0,1
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,01:23:02,2,7,111,1,0,4,2,30,0,2,1,1,64,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30.029,32.825,6,126.0,C,NCTL,D,4982,2023-wimbledon-1403_S2_G7_P111,1,0,0,0,0,0,0,1
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,01:23:37,2,7,112,1,0,4,2,40,0,2,1,2,64,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.944,9.515,1,117.0,BC,CTL,D,5017,2023-wimbledon-1403_S2_G7_P112,1,0,0,1,0,0,0,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,01:23:57,2,7,113,1,0,4,2,40,15,2,1,2,64,49,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.932,5.02,1,112.0,W,CTL,D,5037,2023-wimbledon-1403_S2_G7_P113,1,0,0,1,1,0,1,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,01:24:17,2,7,114,1,0,4,2,40,30,2,2,2,64,50,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,4.615,9.311,1,108.0,BW,NCTL,ND,5057,2023-wimbledon-1403_S2_G7_P114,1,0,1,1,0,0,0,1
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,01:24:52,2,7,115,1,0,4,2,40,40,2,2,1,65,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26.696,24.034,8,99.0,BW,NCTL,ND,5092,2023-wimbledon-1403_S2_G7_P115,1,0,1,0,0,0,0,1
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,01:25:32,2,7,116,1,0,4,2,AD,40,2,2,1,66,50,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,6.222,7.468,0,,W,CTL,ND,5132,2023-wimbledon-1403_S2_G7_P116,1,0,1,1,0,1,0,1
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,01:27:13,2,8,117,1,0,5,2,0,0,1,1,1,67,50,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.612,40.848,13,122.0,C,NCTL,D,5233,2023-wimbledon-1403_S2_G8_P117,1,0,0,0,0,0,1,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,01:27:51,2,8,118,1,0,5,2,15,0,1,2,1,68,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.521,27.601,9,86.0,B,NCTL,ND,5271,2023-wimbledon-1403_S2_G8_P118,1,0,1,0,0,0,0,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,01:28:33,2,8,119,1,0,5,2,30,0,1,1,1,69,50,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884,1.102,1,125.0,C,CTL,,5313,2023-wimbledon-1403_S2_G8_P119,1,0,0,0,1,0,1,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,01:28:49,2,8,120,1,0,5,2,40,0,1,2,2,69,51,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.262,14.258,4,112.0,C,NCTL,ND,5329,2023-wimbledon-1403_S2_G8_P120,1,0,1,0,0,0,1,0
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,01:29:25,2,8,121,1,0,5,2,40,15,1,2,2,69,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.513,7.821,2,102.0,B,NCTL,D,5365,2023-wimbledon-1403_S2_G8_P121,1,0,1,0,0,0,0,1
2023-wimbledon-1403,Daniil Medvedev,Jiri Lehecka,01:29:54,2,8,122,1,0,5,2,40,30,1,1,1,70,52,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37.91,34.67,9,122.0,C,NCTL,D,5394,2023-wimbledon-1403_S2_G8_P122,1,0,0,0,0,0,0,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,00:00:00,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.382,9.02,3,122.0,C,NCTL,ND,0,2023-wimbledon-1404_S1_G1_P1,1,0,0,0,0,0,1,0
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,00:00:21,1,1,2,0,0,0,0,15,0,1,2,1,2,0,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.667,10.946,3,95.0,BW,NCTL,ND,21,2023-wimbledon-1404_S1_G1_P2,1,0,1,0,0,0,1,0
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,00:00:59,1,1,3,0,0,0,0,30,0,1,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.144,3.33,1,119.0,W,NCTL,D,59,2023-wimbledon-1404_S1_G1_P3,1,0,0,0,0,0,1,0
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,00:01:20,1,1,4,0,0,0,0,40,0,1,2,2,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.033,1.512,0,,BW,CTL,,80,2023-wimbledon-1404_S1_G1_P4,1,0,1,0,0,1,0,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,00:02:01,1,1,5,0,0,0,0,40,15,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.757,10.554,1,121.0,C,NCTL,ND,121,2023-wimbledon-1404_S1_G1_P5,1,0,0,0,0,0,0,0
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,00:02:50,1,2,6,0,0,1,0,0,0,2,1,2,4,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,1.166,1,103.0,W,CTL,,170,2023-wimbledon-1404_S1_G2_P6,1,0,0,0,1,0,1,0
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,00:03:05,1,2,7,0,0,1,0,0,15,2,1,2,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25.608,27.487,7,122.0,C,CTL,ND,185,2023-wimbledon-1404_S1_G2_P7,1,0,0,0,0,0,0,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,00:03:36,1,2,8,0,0,1,0,0,30,2,2,1,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.814,8.178,2,99.0,BC,NCTL,D,216,2023-wimbledon-1404_S1_G2_P8,1,0,1,0,0,0,0,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,00:04:13,1,2,9,0,0,1,0,15,30,2,1,2,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.263,17.453,5,124.0,BW,CTL,ND,253,2023-wimbledon-1404_S1_G2_P9,1,0,0,0,0,0,0,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,00:04:37,1,2,10,0,0,1,0,15,40,2,1,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.715,8.68,2,128.0,BC,NCTL,ND,277,2023-wimbledon-1404_S1_G2_P10,1,0,0,0,0,0,0,0
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,00:05:02,1,2,11,0,0,1,0,30,40,2,2,2,6,5,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,30.959,17.875,5,95.0,BW,CTL,D,302,2023-wimbledon-1404_S1_G2_P11,1,0,1,0,0,0,0,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,00:05:53,1,3,12,0,0,1,1,0,0,1,1,2,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.58,14.027,4,118.0,C,NCTL,ND,353,2023-wimbledon-1404_S1_G3_P12,1,0,0,0,0,0,0,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,00:06:38,1,3,13,0,0,1,1,0,15,1,1,2,6,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,20.464,23.632,4,124.0,W,CTL,ND,398,2023-wimbledon-1404_S1_G3_P13,1,0,0,0,0,0,0,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,00:07:12,1,3,14,0,0,1,1,0,30,1,1,2,6,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.036,17.747,2,118.0,W,CTL,ND,432,2023-wimbledon-1404_S1_G3_P14,1,0,0,0,0,0,0,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,00:07:37,1,3,15,0,0,1,1,0,40,1,2,2,6,9,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,11.378,13.475,2,101.0,W,CTL,ND,457,2023-wimbledon-1404_S1_G3_P15,1,0,1,1,0,0,0,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,00:09:27,1,4,16,0,0,1,2,0,0,2,2,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.759,15.471,3,94.0,BC,NCTL,ND,567,2023-wimbledon-1404_S1_G4_P16,1,0,1,0,0,0,0,0
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,00:10:00,1,4,17,0,0,1,2,0,15,2,1,2,6,11,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.416,9.397,3,112.0,W,NCTL,ND,600,2023-wimbledon-1404_S1_G4_P17,1,0,0,0,0,0,1,0
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,00:10:22,1,4,18,0,0,1,2,0,30,2,1,2,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.604,5.976,1,127.0,C,NCTL,D,622,2023-wimbledon-1404_S1_G4_P18,1,0,0,0,0,0,0,0
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,00:10:52,1,4,19,0,0,1,2,0,40,2,1,2,6,13,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864,0.627,1,127.0,C,NCTL,,652,2023-wimbledon-1404_S1_G4_P19,1,0,0,0,1,0,1,0
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,00:11:22,1,5,20,0,0,1,3,0,0,1,1,1,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.796,5.547,1,125.0,C,CTL,ND,682,2023-wimbledon-1404_S1_G5_P20,1,0,0,0,0,0,0,0
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,00:11:39,1,5,21,0,0,1,3,15,0,1,1,1,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.556,6.365,1,122.0,W,CTL,D,699,2023-wimbledon-1404_S1_G5_P21,1,0,0,0,0,0,0,0
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,00:11:53,1,5,22,0,0,1,3,30,0,1,1,1,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08,4.312,1,121.0,C,NCTL,ND,713,2023-wimbledon-1404_S1_G5_P22,1,0,0,0,0,0,0,0
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,00:12:07,1,5,23,0,0,1,3,40,0,1,1,2,9,14,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.824,5.292,2,119.0,C,CTL,ND,727,2023-wimbledon-1404_S1_G5_P23,1,0,0,0,0,0,1,0
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,00:12:32,1,5,24,0,0,1,3,40,15,1,2,1,10,14,1,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16.877,13.471,5,111.0,BC,NCTL,,752,2023-wimbledon-1404_S1_G5_P24,1,0,1,0,0,0,1,0
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,00:14:19,1,6,25,0,0,2,3,0,0,2,1,2,10,15,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,32.377,25.395,7,114.0,W,NCTL,ND,859,2023-wimbledon-1404_S1_G6_P25,1,0,0,0,0,0,1,0
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,00:14:46,1,6,26,0,0,2,3,0,15,2,2,2,10,16,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,10.937,13.715,3,94.0,BW,NCTL,ND,886,2023-wimbledon-1404_S1_G6_P26,1,0,1,0,0,0,0,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,00:15:35,1,6,27,0,0,2,3,0,30,2,2,1,11,16,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.306,1.187,0,,C,CTL,,935,2023-wimbledon-1404_S1_G6_P27,1,0,1,0,0,1,0,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,00:16:08,1,6,28,0,0,2,3,15,30,2,1,1,12,16,0,0,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.784,12.025,4,124.0,W,CTL,ND,968,2023-wimbledon-1404_S1_G6_P28,1,0,0,0,0,0,1,0
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,00:16:39,1,6,29,0,0,2,3,30,30,2,1,2,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.723,3.293,1,125.0,C,NCTL,ND,999,2023-wimbledon-1404_S1_G6_P29,1,0,0,0,0,0,0,0
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,00:16:58,1,6,30,0,0,2,3,30,40,2,1,2,12,18,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,18.331,16.526,3,119.0,C,CTL,ND,1018,2023-wimbledon-1404_S1_G6_P30,1,0,0,0,0,0,0,1
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,00:17:41,1,7,31,0,0,2,4,0,0,1,1,1,13,18,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,23.604,25.449,7,115.0,B,NCTL,ND,1061,2023-wimbledon-1404_S1_G7_P31,1,0,0,0,0,0,1,0
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,00:18:15,1,7,32,0,0,2,4,15,0,1,1,1,14,18,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15.911,12.712,5,118.0,C,NCTL,,1095,2023-wimbledon-1404_S1_G7_P32,1,0,0,0,0,0,1,0
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,00:18:43,1,7,33,0,0,2,4,30,0,1,1,1,15,18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.345,4.713,1,114.0,W,NCTL,ND,1123,2023-wimbledon-1404_S1_G7_P33,1,0,0,0,0,0,0,0
2023-wimbledon-1404,Christopher Eubanks,Stefanos Tsitsipas,00:19:09,1,7,34,0,0,2,4,40,0,1,1,2,15,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.567,10.184,2,122.0,W,NCTL,D,1149,2023-wimbledon-1404_S1_G7_P34,1,0,0,0,0,0,0,1
