match_id,player1,player2,set_no,game_no,point_no,elapsed_time,elapsed_seconds,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,point_victor,p1_win_point,tiebreak,score_state,set_diff,games_diff,late_set,level_games,p1_serving,p1_break_pt,p2_break_pt,p1_game_point,p2_game_point,p1_set_point,p2_set_point,p1_match_point,p2_match_point,signed_break_point,signed_game_point,signed_set_point,signed_match_point,multi_break_point,p1_serve_strength_loo,p1_return_strength_loo,p2_serve_strength_loo,p2_return_strength_loo,strength_diff_general,strength_diff_serve,strength_diff_return,baseline_p1_point_win_prob,baseline_residual
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,3,18,00:10:48,648,0,0,1,1,40,30,2,2,0,0,40-30,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.3550048612536591,-0.3550048612536591
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,3,19,00:11:57,717,0,0,1,1,40,40,2,1,1,0,deuce,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.324441005961529,0.675558994038471
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,3,20,00:12:33,753,0,0,1,1,AD,40,2,2,0,0,ad-in,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.3446262869122739,-0.3446262869122739
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,3,21,00:12:59,779,0,0,1,1,40,40,2,2,0,0,deuce,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.32435620486597516,-0.32435620486597516
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,3,22,00:13:21,801,0,0,1,1,40,AD,2,2,0,0,ad-out,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.3062227672575134,-0.3062227672575134
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,4,23,00:15:07,907,0,0,1,2,0,0,1,1,1,0,0-0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.6780984785217306,0.32190152147826945
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,4,24,00:15:44,944,0,0,1,2,15,0,1,1,1,0,15-0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.6645603678018411,0.33543963219815887
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,4,25,00:16:13,973,0,0,1,2,30,0,1,1,1,0,30-0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.6741824928349669,0.3258175071650331
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,4,26,00:16:35,995,0,0,1,2,40,0,1,1,1,0,40-0,0,-1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.6918761590233585,0.30812384097664147
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,5,27,00:17:27,1047,0,0,2,2,0,0,2,1,1,0,0-0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.33110340130656,0.66889659869344
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,5,28,00:17:52,1072,0,0,2,2,15,0,2,2,0,0,15-0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.31767287783625814,-0.31767287783625814
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,5,29,00:18:50,1130,0,0,2,2,15,15,2,2,0,0,15-15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.3346921248141409,-0.3346921248141409
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,5,30,00:19:24,1164,0,0,2,2,15,30,2,2,0,0,15-30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.3073434033727839,-0.3073434033727839
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,5,31,00:19:42,1182,0,0,2,2,15,40,2,2,0,0,15-40,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.2681054858919863,-0.2681054858919863
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,6,32,00:21:31,1291,0,0,2,3,0,0,1,1,1,0,0-0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.6775751523255769,0.32242484767442314
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,6,33,00:21:53,1313,0,0,2,3,15,0,1,2,0,0,15-0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.664046821205117,-0.664046821205117
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,6,34,00:22:26,1346,0,0,2,3,15,15,1,2,0,0,15-15,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.6811333434295802,-0.6811333434295802
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,6,35,00:22:58,1378,0,0,2,3,15,30,1,2,0,0,15-30,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.6532753460907262,-0.6532753460907262
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,6,36,00:23:40,1420,0,0,2,3,15,40,1,1,1,0,15-40,0,-1,0,0,1,0,1,0,1,0,0,0,0,-1,-1,0,0,-1,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.6757387821279215,0.3242612178720785
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,6,37,00:24:04,1444,0,0,2,3,30,40,1,1,1,0,30-40,0,-1,0,0,1,0,1,0,1,0,0,0,0,-1,-1,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.6365562517460179,0.36344374825398207
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,6,38,00:24:27,1467,0,0,2,3,40,40,1,2,0,0,deuce,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.6702364220099152,-0.6702364220099152
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,6,39,00:25:06,1506,0,0,2,3,40,AD,1,1,1,0,ad-out,0,-1,0,0,1,0,1,0,1,0,0,0,0,-1,-1,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.615863515229616,0.384136484770384
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,6,40,00:25:32,1532,0,0,2,3,40,40,1,1,1,0,deuce,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.6701467587936131,0.3298532412063869
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,6,41,00:26:09,1569,0,0,2,3,AD,40,1,1,1,0,ad-in,0,-1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.6562050214771326,0.34379497852286744
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,7,42,00:27:01,1621,0,0,3,3,0,0,2,1,1,0,0-0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.33031051368451597,0.6696894863154841
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,7,43,00:27:36,1656,0,0,3,3,15,0,2,2,0,0,15-0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.3168834055318898,-0.3168834055318898
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,7,44,00:28:37,1717,0,0,3,3,15,15,2,2,0,0,15-15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.3338768892589185,-0.3338768892589185
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,7,45,00:29:02,1742,0,0,3,3,15,30,2,2,0,0,15-30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.3065760281171945,-0.3065760281171945
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,7,46,00:29:29,1769,0,0,3,3,15,40,2,2,0,0,15-40,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.2673872563132319,-0.2673872563132319
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,8,47,00:31:10,1870,0,0,3,4,0,0,1,1,1,0,0-0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.6767852323774219,0.32321476762257806
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,8,48,00:31:32,1892,0,0,3,4,15,0,1,1,1,0,15-0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.6632402303004155,0.33675976969958454
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,8,49,00:32:18,1938,0,0,3,4,30,0,1,1,1,0,30-0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.6728582307150301,0.32714176928496985
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,8,50,00:32:48,1968,0,0,3,4,40,0,1,1,1,0,40-0,0,-1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.6905801389245269,0.30941986107547315
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,9,51,00:33:40,2020,0,0,4,4,0,0,2,2,0,0,0-0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.3297599274604764,-0.3297599274604764
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,9,52,00:34:13,2053,0,0,4,4,0,15,2,2,0,0,0-15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.3043295976656548,-0.3043295976656548
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,9,53,00:34:36,2076,0,0,4,4,0,30,2,2,0,0,0-30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.2692258619190057,-0.2692258619190057
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,9,54,00:35:02,2102,0,0,4,4,0,40,2,2,0,0,0-40,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.21950514083691328,-0.21950514083691328
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,10,55,00:36:53,2213,0,0,4,5,0,0,1,1,1,0,0-0,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.6780897322312136,0.3219102677687864
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,10,56,00:37:30,2250,0,0,4,5,15,0,1,1,1,0,15-0,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.6645514356381188,0.3354485643618812
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,10,57,00:37:58,2278,0,0,4,5,30,0,1,2,0,0,30-0,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.6741750621442266,-0.6741750621442266
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,10,58,00:38:36,2316,0,0,4,5,30,15,1,2,0,0,30-15,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.6373665338595205,-0.6373665338595205
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,10,59,00:39:28,2368,0,0,4,5,30,30,1,1,1,0,30-30,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.6637843109735712,0.33621568902642884
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,10,60,00:40:06,2406,0,0,4,5,40,30,1,1,1,0,40-30,0,-1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.6669212656935977,0.33307873430640234
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,11,61,00:40:59,2459,0,0,5,5,0,0,2,1,1,0,0-0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.33094803505432724,0.6690519649456728
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,11,62,00:41:26,2486,0,0,5,5,15,0,2,2,0,0,15-0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.3175181173504935,-0.3175181173504935
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,11,63,00:41:51,2511,0,0,5,5,15,15,2,1,1,0,15-15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.3345789876286116,0.6654210123713884
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,11,64,00:42:25,2545,0,0,5,5,30,15,2,1,1,0,30-15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.29217400637206525,0.7078259936279347
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,11,65,00:43:15,2595,0,0,5,5,40,15,2,2,0,0,40-15,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.2970653170621223,-0.2970653170621223
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,11,66,00:43:45,2625,0,0,5,5,40,30,2,2,0,0,40-30,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.35403742465072957,-0.35403742465072957
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,11,67,00:44:32,2672,0,0,5,5,40,40,2,2,0,0,deuce,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.32354513202711105,-0.32354513202711105
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,11,68,00:44:58,2698,0,0,5,5,40,AD,2,2,0,0,ad-out,0,0,1,1,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.30543124396367244,-0.30543124396367244
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,12,69,00:46:46,2806,0,0,5,6,0,0,1,1,1,0,0-0,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.6772813760180313,0.3227186239819687
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,12,70,00:47:07,2827,0,0,5,6,15,0,1,2,0,0,15-0,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.6637482285094212,-0.6637482285094212
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,12,71,00:47:56,2876,0,0,5,6,15,15,1,1,1,0,15-15,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.6808209401607065,0.3191790598392935
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,12,72,00:48:26,2906,0,0,5,6,30,15,1,1,1,0,30-15,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.636515065260482,0.36348493473951804
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,12,73,00:49:01,2941,0,0,5,6,40,15,1,1,1,0,40-15,0,-1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.7061020365737942,0.2938979634262058
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,13,74,00:49:46,2986,0,0,6,6,0,0,2,2,0,0,0-0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.3302202070826753,-0.3302202070826753
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,13,75,00:50:16,3016,0,0,6,6,0,1,1,1,1,1,tb_diff_-1_early_not_imminent,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.7705139341595,0.22948606584050002
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,13,76,00:50:37,3037,0,0,6,6,1,1,1,1,1,1,tb_diff_0_early_not_imminent,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.7204183398359685,0.2795816601640315
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,13,77,00:51:15,3075,0,0,6,6,2,1,2,2,0,1,tb_diff_1_early_not_imminent,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.236719640305148,-0.236719640305148
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,13,78,00:53:17,3197,0,0,6,6,2,2,2,2,0,1,tb_diff_0_early_not_imminent,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.33000759169665395,-0.33000759169665395
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,13,79,00:53:48,3228,0,0,6,6,2,3,1,1,1,1,tb_diff_-1_early_not_imminent,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.7702799058809671,0.22972009411903294
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,13,80,00:54:54,3294,0,0,6,6,3,3,1,1,1,1,tb_diff_0_early_not_imminent,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.7200951778333862,0.27990482216661383
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,13,81,00:55:41,3341,0,0,6,6,4,3,2,1,1,1,tb_diff_1_early_not_imminent,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.23641982734306208,0.7635801726569379
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,13,82,00:56:55,3415,0,0,6,6,5,3,2,1,1,1,tb_diff_2_early_not_imminent,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.30337450809805855,0.6966254919019415
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,13,83,00:57:38,3458,0,0,6,6,6,3,1,2,0,1,tb_diff_ge_3_early_imminent,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.5111077037814706,-0.5111077037814706
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,1,13,84,00:58:16,3496,0,0,6,6,6,4,1,1,1,1,tb_diff_2_late_imminent,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.7220229815464128,0.27797701845358724
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,2,1,85,01:00:43,3643,1,0,0,0,0,0,1,1,1,0,0-0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.7213534001441012,0.2786465998558988
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,2,1,86,01:01:11,3671,1,0,0,0,15,0,1,2,0,0,15-0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.7088649704198379,-0.7088649704198379
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,2,1,87,01:01:39,3699,1,0,0,0,15,15,1,2,0,0,15-15,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.7246235693411579,-0.7246235693411579
2023-wimbledon-1405,Jannik Sinner,Daniel Elahi Galan,2,1,88,01:02:21,3741,1,0,0,0,15,30,1,2,0,0,15-30,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7094594594594594,0.3664772727272727,0.5876288659793815,0.42073170731707316,0.06757615889027746,0.12183059348007796,-0.05425443458980045,0.6988722894867543,-0.6988722894867543
